ref_area.label,source.label,indicator.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2004,536.755,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2004,148.038,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2004,679616.45,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2004,412.44,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2004,113.751,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2003,833219.657,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2003,513.763,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2003,129.697,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2003,927338.879,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2003,571.797,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2003,144.348,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2003,683218.142,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2003,421.272,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2003,106.348,,,Currency: PRY - Guarani (PYG),Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2002,737552.677,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2002,507.989,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2002,129.027,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2002,824220.254,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2002,567.681,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2002,144.189,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2002,599929.181,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2002,413.201,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2002,104.951,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2001,835030.998,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2001,625.651,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2001,203.372,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2001,884497.612,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2001,662.714,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2001,215.42,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2001,757906.772,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2001,567.865,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2001,184.589,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,2000,787514.0,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,2000,615.538,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,2000,225.885,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,2000,899758.0,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,2000,703.27,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,2000,258.08,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,2000,606598.0,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,2000,474.13,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,2000,173.992,,,Working time concept: Hours actually worked | Currency: PRY - Guarani (PYG),Reference group coverage: Employees
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,1999,777157.115,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,1999,640.379,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,1999,249.163,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,1999,826197.732,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,1999,680.789,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,1999,264.886,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,1999,695111.627,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,1999,572.773,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: U.S. dollars,1999,222.858,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: Local currency,1998,704482.77,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: 2021 PPP $,1998,606.423,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Total,Currency: U.S. dollars,1998,258.384,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: Local currency,1998,758698.75,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: 2021 PPP $,1998,653.093,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Male,Currency: U.S. dollars,1998,278.269,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: Local currency,1998,609802.698,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Paraguay,HS - Continous Household Survey,Average monthly earnings of employees by sex,Female,Currency: 2021 PPP $,1998,524.922,Break in series,,Currency: PRY - Guarani (PYG) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
